date,semantic_categories,num_classes,vectorize_technique,vectorization_hyperparameters,path_vectorization,model_name,model_hyperparameters,accuracy,loss,precision_train,recall_train,f1_train,precision_test,recall_test,f1_test,days_pw,days_ow
2025-07-04 12:00:04,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'n_feature': 529, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120004,lstm_v519.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-04 11:57:03,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 317, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_115703,attention_v520.h5,"{'embedding_dim': 500, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7004690766334534,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-04 11:58:55,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 495, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_115855,lstm_v521.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 11:58:09,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 436, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_115809,lstm_v522.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120055,lstm_v523.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.71875,0.448187917470932,0.622,0.969,0.758,0.646,0.969,0.775,180,180
2025-07-04 12:02:08,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 173, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120208,lstm_v524.h5,"{'embedding_dim': 200, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-04 11:57:03,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 317, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_115703,attention_v525.h5,"{'embedding_dim': 600, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7026729583740234,0.5,1.0,0.667,0.5,1.0,0.667,180,180
2025-07-04 12:02:53,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 205, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120253,lstm_v526.h5,"{'embedding_dim': 100, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 11:57:03,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 317, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_115703,attention_v527.h5,"{'embedding_dim': 700, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7179746627807617,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120055,lstm_v528.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-04 12:02:08,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 173, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120208,lstm_v529.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-04 11:58:55,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 495, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_115855,lstm_v530.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 12:00:04,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'n_feature': 529, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120004,lstm_v531.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-04 11:58:09,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 436, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_115809,lstm_v532.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-04 12:02:53,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 205, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120253,lstm_v533.h5,"{'embedding_dim': 200, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 11:57:03,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 317, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_115703,attention_v534.h5,"{'embedding_dim': 800, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7182339429855347,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-04 11:57:03,"['', 'icd']",2,one-hot,"{'max_len': 180, 'n_feature': 337}",/zine/data/salud/vih_phepipe/tokens/20250704_115703,logistic_v30.pkl,"{'penalties': 'l2', 'max_iter': 1000}",0.9375,N/A,0.889,0.93,0.909,0.967,0.906,0.935,180,180
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120055,lstm_v535.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.703125,0.5020429491996765,0.847,0.558,0.673,0.81,0.531,0.642,180,180
2025-07-04 12:02:08,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 173, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120208,lstm_v536.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.7250000238418579,0.40487414598464966,0.658,0.957,0.78,0.65,0.975,0.78,180,365
2025-07-04 12:02:53,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 205, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120253,lstm_v537.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 11:58:55,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 495, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_115855,lstm_v538.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_120055,attention_v539.h5,"{'embedding_dim': 100, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.6974802613258362,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-04 12:00:04,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'n_feature': 529, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120004,lstm_v540.h5,"{'embedding_dim': 500, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_120055,attention_v541.h5,"{'embedding_dim': 200, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.696998119354248,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-04 11:58:09,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 436, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_115809,lstm_v542.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_120055,attention_v543.h5,"{'embedding_dim': 300, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7065951824188232,0.5,1.0,0.667,0.5,1.0,0.667,180,180
2025-07-04 12:02:08,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 173, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120208,lstm_v544.h5,"{'embedding_dim': 500, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-04 12:02:53,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'n_feature': 205, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120253,lstm_v545.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_120055,attention_v546.h5,"{'embedding_dim': 400, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.6940946578979492,0.5,1.0,0.667,0.5,1.0,0.667,180,180
2025-07-04 12:00:55,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'n_feature': 124, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250704_120055,attention_v547.h5,"{'embedding_dim': 500, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.6931682229042053,0.504,1.0,0.67,0.5,1.0,0.667,180,180
2025-07-04 12:02:08,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'n_feature': 173, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250704_120208,lstm_v548.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
